source,answer,source_file
SMT 2021 General #1,225°,SMT_2021_General_Solutions.pdf
SMT 2021 General #2,34,SMT_2021_General_Solutions.pdf
SMT 2021 General #3,46,SMT_2021_General_Solutions.pdf
SMT 2021 General #4,\sqrt{5/\pi},SMT_2021_General_Solutions.pdf
SMT 2021 General #5,4950,SMT_2021_General_Solutions.pdf
SMT 2021 General #6,1932,SMT_2021_General_Solutions.pdf
SMT 2021 General #7,\frac{25\pi}{8},SMT_2021_General_Solutions.pdf
SMT 2021 General #8,335,SMT_2021_General_Solutions.pdf
SMT 2021 General #9,32768,SMT_2021_General_Solutions.pdf
SMT 2021 General #10,75°,SMT_2021_General_Solutions.pdf
SMT 2021 General #11,\frac{3x+1}{4x+1},SMT_2021_General_Solutions.pdf
SMT 2021 General #12,\frac{15}{2},SMT_2021_General_Solutions.pdf
SMT 2021 General #13,30,SMT_2021_General_Solutions.pdf
SMT 2021 General #14,63001,SMT_2021_General_Solutions.pdf
SMT 2021 General #15,\frac{12}{53},SMT_2021_General_Solutions.pdf
SMT 2021 General #16,4 - 2\sqrt{2},SMT_2021_General_Solutions.pdf
SMT 2021 General #17,\sqrt{3} - 1,SMT_2021_General_Solutions.pdf
SMT 2021 General #18,23040,SMT_2021_General_Solutions.pdf
SMT 2021 General #19,8,SMT_2021_General_Solutions.pdf
SMT 2021 General #20,\frac{1}{7},SMT_2021_General_Solutions.pdf
SMT 2021 General #21,5\sqrt{119},SMT_2021_General_Solutions.pdf
SMT 2021 General #22,4001,SMT_2021_General_Solutions.pdf
SMT 2021 GeometryTiebreaker #1,\frac{\sqrt{3}}{2},SMT_2021_GeometryTiebreaker_Solutions.pdf
SMT 2021 GeometryTiebreaker #2,\frac{1}{4} + \frac{\pi}{8},SMT_2021_GeometryTiebreaker_Solutions.pdf
SMT 2021 GeometryTiebreaker #3,5,SMT_2021_GeometryTiebreaker_Solutions.pdf
SMT 2021 Geometry #1,\frac{14}{5},SMT_2021_Geometry_Solutions.pdf
SMT 2021 Geometry #2,"\frac{14,450\pi}{3} - \frac{7,225\sqrt{3}}{2}",SMT_2021_Geometry_Solutions.pdf
SMT 2021 Geometry #3,\frac{\pi}{2},SMT_2021_Geometry_Solutions.pdf
SMT 2021 Geometry #4,\frac{845}{33},SMT_2021_Geometry_Solutions.pdf
SMT 2021 Geometry #5,1,SMT_2021_Geometry_Solutions.pdf
SMT 2021 Geometry #6,\frac{65}{8},SMT_2021_Geometry_Solutions.pdf
SMT 2021 Geometry #7,9,SMT_2021_Geometry_Solutions.pdf
SMT 2021 Geometry #8,68,SMT_2021_Geometry_Solutions.pdf
SMT 2021 Geometry #9,70,SMT_2021_Geometry_Solutions.pdf
SMT 2021 Geometry #10,\sqrt{3} - 1,SMT_2021_Geometry_Solutions.pdf
SMT 2021 Power #1a,1,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #1b,6,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #1c,2,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #1d,5,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #2a,k = 3,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #3c,a^{p-1} \equiv 1 \pmod{p},SMT_2021_Power_Solutions.pdf
SMT 2021 Power #4a,a_{p-2} \equiv 0 \pmod{p},SMT_2021_Power_Solutions.pdf
SMT 2021 Power #5a,"p = 5: \{1, 4\}, \{2, 3\}; p = 11: \{1, 10\}, \{2, 5, 6, 9\}, \{3, 4, 7, 8\}; p = 13: \{1, 12\}, \{2, 6, 7, 11\}, \{3, 4, 9, 10\}, \{5, 8\}",SMT_2021_Power_Solutions.pdf
SMT 2021 Power #5d,p \equiv 1 \pmod{4},SMT_2021_Power_Solutions.pdf
SMT 2021 Power #6,"p \equiv 1, 7 \pmod{8}",SMT_2021_Power_Solutions.pdf
SMT 2021 Power #8,w = 1,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #11,"w(\gamma_r) = 1, w(f \circ \gamma_r) = -1",SMT_2021_Power_Solutions.pdf
SMT 2021 Power #13a,|9z^8 + 8iz^7| = |8iz - 9|,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #13b,"w(f \circ \gamma_1) = 7, w(g \circ \gamma_1) = 1, w(h \circ \gamma_1) = 0",SMT_2021_Power_Solutions.pdf
SMT 2021 Power #13c,w(k \circ \gamma_1) = 8,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #14a,w(p \circ \gamma_r) = 3,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #14b,w(p \circ \gamma_0) = 0,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #16a,w(g \circ \gamma_1) = 1,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #16b,w(g \circ \gamma_0) = 0,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #18a,"\phi(5) = 4, \phi(15) = 8, \phi(45) = 24",SMT_2021_Power_Solutions.pdf
SMT 2021 Power #18b,\phi(n) = \prod_{i=1}^l (p_i - 1)p_i^{k_i-1},SMT_2021_Power_Solutions.pdf
SMT 2021 Power #19b,\sum_{d|n} \phi(d) = n,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #21b,x^7 - 1 = (x-1)(x^6 + x^5 + \cdots + 1); x^{12} - 1 = (x-1)(x+1)(x^2+1)(x^2+x+1)(x^2-x+1)(x^4-x^2+1); x^{27} - 1 = (x-1)(x^2+x+1)(x^6+x^3+1)(x^{18}+x^9+1),SMT_2021_Power_Solutions.pdf
SMT 2021 Power #22b,\prod_{d|n} \Phi_d(x) = x^n - 1,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #24a,\Phi_7(x) = x^6 + x^5 + \cdots + 1; \Phi_{12}(x) = x^4 - x^2 + 1; \Phi_{27}(x) = x^{18} + x^9 + 1,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #24b,\Phi_p(x) = x^{p-1} + x^{p-2} + \cdots + 1; \Phi_{p^k}(x) = \Phi_p(x^{p^{k-1}}),SMT_2021_Power_Solutions.pdf
SMT 2021 Power #24c,\Phi_{2p}(x) = \Phi_p(-x); \Phi_{2^k p}(x) = \Phi_{p^k}(-x),SMT_2021_Power_Solutions.pdf
SMT 2021 Power #24d,\Phi_{p^k m}(x) = \Phi_m(x^{p^k})/\Phi_m(x^{p^{k-1}}),SMT_2021_Power_Solutions.pdf
SMT 2021 Power #26a,(x^2+x+1)(x^2-x+1),SMT_2021_Power_Solutions.pdf
SMT 2021 Power #26b,\Phi_n(x^k) = \prod_{d|k} \Phi_{dn}(x),SMT_2021_Power_Solutions.pdf
SMT 2021 Power #27,\Phi_n(1) = 1 \text{ if } n \text{ is not a prime power}; \Phi_n(1) = p \text{ if } n \text{ is a prime power of } p,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #30c,\Phi_p(x) \text{ is irreducible},SMT_2021_Power_Solutions.pdf
SMT 2021 Power #34a,\phi(n) = n\prod_{p|n}(1-\frac{1}{p}),SMT_2021_Power_Solutions.pdf
SMT 2021 Power #34b,\Phi_n(x) = \prod_{d|n} (x^d - 1)^{\mu(n/d)},SMT_2021_Power_Solutions.pdf
SMT 2021 Power #34c,\mu(n),SMT_2021_Power_Solutions.pdf
SMT 2021 Power #35a,"\text{coefficients lie in } \{0, \pm 1\}",SMT_2021_Power_Solutions.pdf
SMT 2021 Power #35b,\Phi_{7 \cdot 11 \cdot 13}(x) \text{ is not flat},SMT_2021_Power_Solutions.pdf
SMT 2021 Power #36a,p \equiv 1 \pmod{4},SMT_2021_Power_Solutions.pdf
SMT 2021 Power #37a,\text{infinitely many primes } \equiv 1 \pmod{n},SMT_2021_Power_Solutions.pdf
SMT 2021 Power #37b,2^{2^{n-1}} + 1,SMT_2021_Power_Solutions.pdf
SMT 2021 Power #37f,"(2^k - 1, 2) \text{ and } (2, 6)",SMT_2021_Power_Solutions.pdf
SMT 2021 Team #1,6,SMT_2021_Team_Solutions.pdf
SMT 2021 Team #2,6 + 4\sqrt{2},SMT_2021_Team_Solutions.pdf
SMT 2021 Team #3,e^e - 1,SMT_2021_Team_Solutions.pdf
SMT 2021 Team #4,\frac{2020}{2019},SMT_2021_Team_Solutions.pdf
SMT 2021 Team #5,\frac{1}{3},SMT_2021_Team_Solutions.pdf
SMT 2021 Team #6,22.5,SMT_2021_Team_Solutions.pdf
SMT 2021 Team #7,"0, \pm 1, \pm \frac{\sqrt{2}}{4}, \pm \frac{\sqrt{14}}{4}",SMT_2021_Team_Solutions.pdf
SMT 2021 Team #8,e,SMT_2021_Team_Solutions.pdf
SMT 2021 Team #9,1881,SMT_2021_Team_Solutions.pdf
SMT 2021 Team #10,\frac{135}{13},SMT_2021_Team_Solutions.pdf
SMT 2021 Team #11,52,SMT_2021_Team_Solutions.pdf
SMT 2021 Team #12,\frac{12}{5} + \frac{\pi}{4},SMT_2021_Team_Solutions.pdf
SMT 2021 Team #13,\frac{5}{32},SMT_2021_Team_Solutions.pdf
SMT 2021 Team #14,\frac{308}{729},SMT_2021_Team_Solutions.pdf
SMT 2021 Team #15,55 - 55e^{-12/11},SMT_2021_Team_Solutions.pdf
SMT 2022 AlgebraTiebreaker #1,24,SMT_2022_AlgebraTiebreaker_Solutions.pdf
SMT 2022 AlgebraTiebreaker #2,\frac{2\pi}{3} + \frac{\sqrt{3}}{4},SMT_2022_AlgebraTiebreaker_Solutions.pdf
SMT 2022 AlgebraTiebreaker #3,29,SMT_2022_AlgebraTiebreaker_Solutions.pdf
SMT 2022 Algebra #1,126\sqrt{2},SMT_2022_Algebra_Solutions.pdf
SMT 2022 Algebra #2,\frac{1+\sqrt{8089}}{2},SMT_2022_Algebra_Solutions.pdf
SMT 2022 Algebra #3,47,SMT_2022_Algebra_Solutions.pdf
SMT 2022 Algebra #4,191,SMT_2022_Algebra_Solutions.pdf
SMT 2022 Algebra #5,760,SMT_2022_Algebra_Solutions.pdf
SMT 2022 Algebra #6,\frac{25}{23},SMT_2022_Algebra_Solutions.pdf
SMT 2022 Algebra #7,0,SMT_2022_Algebra_Solutions.pdf
SMT 2022 Algebra #8,10,SMT_2022_Algebra_Solutions.pdf
SMT 2022 Algebra #9,-6,SMT_2022_Algebra_Solutions.pdf
SMT 2022 Algebra #10,4072,SMT_2022_Algebra_Solutions.pdf
SMT 2022 CalculusTiebreaker #1,\frac{250}{3},SMT_2022_CalculusTiebreaker_Solutions.pdf
SMT 2022 CalculusTiebreaker #2,243,SMT_2022_CalculusTiebreaker_Solutions.pdf
SMT 2022 CalculusTiebreaker #3,\frac{1}{2}\ln\left(e^{2\pi^2} - 2\pi^2\right),SMT_2022_CalculusTiebreaker_Solutions.pdf
SMT 2022 Calculus #1,264,SMT_2022_Calculus_Solutions.pdf
SMT 2022 Calculus #2,12,SMT_2022_Calculus_Solutions.pdf
SMT 2022 Calculus #3,\frac{1}{4},SMT_2022_Calculus_Solutions.pdf
SMT 2022 Calculus #4,-4\pi - 2,SMT_2022_Calculus_Solutions.pdf
SMT 2022 Calculus #5,128\sqrt{15},SMT_2022_Calculus_Solutions.pdf
SMT 2022 Calculus #6,907200,SMT_2022_Calculus_Solutions.pdf
SMT 2022 Calculus #7,42\sqrt{3},SMT_2022_Calculus_Solutions.pdf
SMT 2022 Calculus #8,107,SMT_2022_Calculus_Solutions.pdf
SMT 2022 Calculus #9,\frac{\pi^2}{18},SMT_2022_Calculus_Solutions.pdf
SMT 2022 Calculus #10,"0, \frac{5\pi\sqrt{3}}{9}",SMT_2022_Calculus_Solutions.pdf
SMT 2022 DiscreteTiebreaker #1,1152,SMT_2022_DiscreteTiebreaker_Solutions.pdf
SMT 2022 DiscreteTiebreaker #2,704,SMT_2022_DiscreteTiebreaker_Solutions.pdf
SMT 2022 DiscreteTiebreaker #3,\frac{729}{4096},SMT_2022_DiscreteTiebreaker_Solutions.pdf
SMT 2022 Discrete #1,34,SMT_2022_Discrete_Solutions.pdf
SMT 2022 Discrete #2,370,SMT_2022_Discrete_Solutions.pdf
SMT 2022 Discrete #3,\frac{131}{243},SMT_2022_Discrete_Solutions.pdf
SMT 2022 Discrete #4,3030,SMT_2022_Discrete_Solutions.pdf
SMT 2022 Discrete #5,\frac{163}{10},SMT_2022_Discrete_Solutions.pdf
SMT 2022 Discrete #6,1597,SMT_2022_Discrete_Solutions.pdf
SMT 2022 Discrete #7,\frac{256}{5929},SMT_2022_Discrete_Solutions.pdf
SMT 2022 Discrete #8,490,SMT_2022_Discrete_Solutions.pdf
SMT 2022 Discrete #9,242,SMT_2022_Discrete_Solutions.pdf
SMT 2022 Discrete #10,13,SMT_2022_Discrete_Solutions.pdf
SMT 2022 GeneralTiebreaker #1,16,SMT_2022_GeneralTiebreaker_Solutions.pdf
SMT 2022 GeneralTiebreaker #2,8640,SMT_2022_GeneralTiebreaker_Solutions.pdf
SMT 2022 GeneralTiebreaker #3,120°,SMT_2022_GeneralTiebreaker_Solutions.pdf
SMT 2022 General #1,10 + \sqrt{101},SMT_2022_General_Solutions.pdf
SMT 2022 General #2,\frac{2}{3},SMT_2022_General_Solutions.pdf
SMT 2022 General #3,\frac{9}{19},SMT_2022_General_Solutions.pdf
SMT 2022 General #4,2,SMT_2022_General_Solutions.pdf
SMT 2022 General #5,4 + 4\sqrt{5},SMT_2022_General_Solutions.pdf
SMT 2022 General #6,56,SMT_2022_General_Solutions.pdf
SMT 2022 General #7,52,SMT_2022_General_Solutions.pdf
SMT 2022 General #8,1225,SMT_2022_General_Solutions.pdf
SMT 2022 General #9,"\frac{\sqrt{2 \pm \sqrt{2}}}{2}, -\frac{\sqrt{2 \pm \sqrt{2}}}{2}",SMT_2022_General_Solutions.pdf
SMT 2022 General #10,2,SMT_2022_General_Solutions.pdf
SMT 2022 General #11,-286,SMT_2022_General_Solutions.pdf
SMT 2022 General #12,24,SMT_2022_General_Solutions.pdf
SMT 2022 General #13,1,SMT_2022_General_Solutions.pdf
SMT 2022 General #14,\frac{1}{2},SMT_2022_General_Solutions.pdf
SMT 2022 General #15,125,SMT_2022_General_Solutions.pdf
SMT 2022 General #16,\frac{3\sqrt{3}}{4} - \frac{\pi}{3},SMT_2022_General_Solutions.pdf
SMT 2022 General #17,"(0, 300)",SMT_2022_General_Solutions.pdf
SMT 2022 General #18,1348,SMT_2022_General_Solutions.pdf
SMT 2022 General #19,\frac{8 + 2\pi - 3\pi\sqrt{2}}{8},SMT_2022_General_Solutions.pdf
SMT 2022 General #20,44100,SMT_2022_General_Solutions.pdf
SMT 2022 General #21,22\sqrt{2},SMT_2022_General_Solutions.pdf
SMT 2022 General #22,4,SMT_2022_General_Solutions.pdf
SMT 2022 General #23,1,SMT_2022_General_Solutions.pdf
SMT 2022 General #24,12,SMT_2022_General_Solutions.pdf
SMT 2022 General #25,4,SMT_2022_General_Solutions.pdf
SMT 2022 GeometryTiebreaker #1,\frac{7560}{41},SMT_2022_GeometryTiebreaker_Solutions.pdf
SMT 2022 GeometryTiebreaker #2,\frac{529}{625},SMT_2022_GeometryTiebreaker_Solutions.pdf
SMT 2022 GeometryTiebreaker #3,15\sqrt{7},SMT_2022_GeometryTiebreaker_Solutions.pdf
SMT 2022 Geometry #1,36,SMT_2022_Geometry_Solutions.pdf
SMT 2022 Geometry #2,110°,SMT_2022_Geometry_Solutions.pdf
SMT 2022 Geometry #3,21,SMT_2022_Geometry_Solutions.pdf
SMT 2022 Geometry #4,\frac{225\sqrt{2}}{8},SMT_2022_Geometry_Solutions.pdf
SMT 2022 Geometry #5,\frac{625}{78},SMT_2022_Geometry_Solutions.pdf
SMT 2022 Geometry #6,\frac{1}{2} - \frac{\sqrt{3}}{4},SMT_2022_Geometry_Solutions.pdf
SMT 2022 Geometry #7,15,SMT_2022_Geometry_Solutions.pdf
SMT 2022 Geometry #8,\frac{\sqrt{750}}{\sqrt{481}},SMT_2022_Geometry_Solutions.pdf
SMT 2022 Geometry #9,1,SMT_2022_Geometry_Solutions.pdf
SMT 2022 Geometry #10,(240 + 180\sqrt{2})\pi,SMT_2022_Geometry_Solutions.pdf
SMT 2022 Power #2.1,\text{See boxed solution in document},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #2.2,\frac{d^k}{ds^k}\tilde{X}(s)\bigg|_{s=0} = \mathbb{E}[X^k],SMT_2022_Power_Solutions.pdf
SMT 2022 Power #2.3,"\mathbb{E}[X] = \frac{1}{p}, \mathbb{E}[X] = np, \text{Var}(X) = np(1-p), \tilde{X}(z) = (1-p+zp)^n, \mathbb{E}[X] = \lambda, \text{Var}(X) = \lambda, \tilde{X}(z) = e^{\lambda(z-1)}",SMT_2022_Power_Solutions.pdf
SMT 2022 Power #2.4,"\text{As } n \to \infty, X_n \text{ converges in distribution to } Y",SMT_2022_Power_Solutions.pdf
SMT 2022 Power #2.5,p_X(k) = \frac{1}{k!}\frac{d^k}{dz^k}\tilde{X}(z)\bigg|_{z=0},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #2.6,\lim_{n\to\infty}\tilde{X}_n(z) = e^{\lambda(z-1)},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #2.7,p_X(x) = \lambda e^{-\lambda x},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #2.8,"\mathbb{E}[X] = \frac{1}{\lambda}, \tilde{X}(s) = \frac{\lambda}{\lambda-s}, \mathbb{P}[X < Y] = \frac{\lambda}{\lambda + \mu}",SMT_2022_Power_Solutions.pdf
SMT 2022 Power #3.1,"\mathbb{E}[T] = \frac{\mathbb{E}[N]+1}{\mu}, \mathbb{E}[N] = \frac{\lambda}{\mu-\lambda}, \mathbb{E}[T] = \frac{1}{\mu-\lambda}",SMT_2022_Power_Solutions.pdf
SMT 2022 Power #3.2,N = \lambda T,SMT_2022_Power_Solutions.pdf
SMT 2022 Power #3.3,\text{Same results as Problem 3.1},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #3.4,a_n = \pi_n,SMT_2022_Power_Solutions.pdf
SMT 2022 Power #3.5,\pi_k = \frac{\rho^k/k!}{\sum_{i=0}^k \rho^i/i!},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #4.1,m,SMT_2022_Power_Solutions.pdf
SMT 2022 Power #4.2,L \geq \frac{1}{2d+1},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #4.3,\mathbb{E}\left[X\left(1-\frac{d}{m}\right)^X\right] \leq \mathbb{E}[X]e^{-\frac{d\mathbb{E}[X]}{m}}(1+\varepsilon),SMT_2022_Power_Solutions.pdf
SMT 2022 Power #4.4,L \leq \frac{e^{-d/2}}{2},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #5.1,\sum_{v\in V}\deg(v) = 2|E|,SMT_2022_Power_Solutions.pdf
SMT 2022 Power #5.2,\text{See solutions in document},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #5.3,\text{Time } 2m,SMT_2022_Power_Solutions.pdf
SMT 2022 Power #5.4,M \text{ is maximum} \iff \text{no augmenting path exists},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #5.5,\text{Algorithm runs in } O(n(n+m)) \text{ time},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #5.6,|M| \geq \frac{1}{2}|M'|,SMT_2022_Power_Solutions.pdf
SMT 2022 Power #6.1,c = \frac{1}{2},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #6.2,"\mathbb{E}[\text{ALG}(G,L)] = \sum_{(x,y)\in E} m_{xy}",SMT_2022_Power_Solutions.pdf
SMT 2022 Power #6.3,\text{FracALG is } c\text{-competitive},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #6.4,c = 1 - \frac{1}{e},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #6.5,c \leq 1 - \frac{1}{e} + \varepsilon,SMT_2022_Power_Solutions.pdf
SMT 2022 Power #7.1,"\text{Algorithm terminates in } \leq n^2 \text{ iterations}, |M| = n",SMT_2022_Power_Solutions.pdf
SMT 2022 Power #7.2,\text{Algorithm produces stable matching},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #7.3,M \text{ is student-optimal and school-pessimal},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #7.4,\text{Run proposal algorithm both ways and find overlap},SMT_2022_Power_Solutions.pdf
SMT 2022 Power #7.5,\text{Stable matching exists},SMT_2022_Power_Solutions.pdf
SMT 2022 Team #1,3\arctan\left(\frac{1}{2}\right) + \frac{\pi}{2} - 2,SMT_2022_Team_Solutions.pdf
SMT 2022 Team #2,2023,SMT_2022_Team_Solutions.pdf
SMT 2022 Team #3,5,SMT_2022_Team_Solutions.pdf
SMT 2022 Team #4,\frac{3493}{3125},SMT_2022_Team_Solutions.pdf
SMT 2022 Team #5,\frac{869}{7},SMT_2022_Team_Solutions.pdf
SMT 2022 Team #6,7680,SMT_2022_Team_Solutions.pdf
SMT 2022 Team #7,3^{337},SMT_2022_Team_Solutions.pdf
SMT 2022 Team #8,24,SMT_2022_Team_Solutions.pdf
SMT 2022 Team #9,91,SMT_2022_Team_Solutions.pdf
SMT 2022 Team #10,97,SMT_2022_Team_Solutions.pdf
SMT 2022 Team #11,\frac{\sqrt{2}}{3},SMT_2022_Team_Solutions.pdf
SMT 2022 Team #12,\frac{43}{18},SMT_2022_Team_Solutions.pdf
SMT 2022 Team #13,141,SMT_2022_Team_Solutions.pdf
SMT 2022 Team #14,8088,SMT_2022_Team_Solutions.pdf
SMT 2022 Team #15,2 + \frac{\sqrt{55}}{2},SMT_2022_Team_Solutions.pdf
SMT 2023 AlgebraTiebreaker #1,1 + \sqrt{3},SMT_2023_AlgebraTiebreaker_Solutions.pdf
SMT 2023 AlgebraTiebreaker #2,6,SMT_2023_AlgebraTiebreaker_Solutions.pdf
SMT 2023 AlgebraTiebreaker #3,2,SMT_2023_AlgebraTiebreaker_Solutions.pdf
SMT 2023 Algebra #1,\frac{9-\sqrt{17}}{2},SMT_2023_Algebra_Solutions.pdf
SMT 2023 Algebra #2,4,SMT_2023_Algebra_Solutions.pdf
SMT 2023 Algebra #3,5339,SMT_2023_Algebra_Solutions.pdf
SMT 2023 Algebra #4,\frac{1012}{2023},SMT_2023_Algebra_Solutions.pdf
SMT 2023 Algebra #5,\frac{13}{2},SMT_2023_Algebra_Solutions.pdf
SMT 2023 Algebra #6,\frac{5\pi}{36},SMT_2023_Algebra_Solutions.pdf
SMT 2023 Algebra #7,\frac{\sqrt{17}}{2},SMT_2023_Algebra_Solutions.pdf
SMT 2023 Algebra #8,-1,SMT_2023_Algebra_Solutions.pdf
SMT 2023 Algebra #9,5,SMT_2023_Algebra_Solutions.pdf
SMT 2023 Algebra #10,3,SMT_2023_Algebra_Solutions.pdf
SMT 2023 CalculusTiebreaker #1,\frac{99}{4},SMT_2023_CalculusTiebreaker_Solutions.pdf
SMT 2023 CalculusTiebreaker #2,\frac{\sqrt{6}}{2},SMT_2023_CalculusTiebreaker_Solutions.pdf
SMT 2023 CalculusTiebreaker #3,e^{\frac{1}{4}} - \frac{e}{4},SMT_2023_CalculusTiebreaker_Solutions.pdf
SMT 2023 Calculus #1,\frac{1}{2},SMT_2023_Calculus_Solutions.pdf
SMT 2023 Calculus #2,2,SMT_2023_Calculus_Solutions.pdf
SMT 2023 Calculus #3,-\frac{\sqrt{2}}{100},SMT_2023_Calculus_Solutions.pdf
SMT 2023 Calculus #4,\pi,SMT_2023_Calculus_Solutions.pdf
SMT 2023 Calculus #5,2(\sin(\sin(x)) - \sin(x) \cos(\sin(x))),SMT_2023_Calculus_Solutions.pdf
SMT 2023 Calculus #6,1 + \sin(1),SMT_2023_Calculus_Solutions.pdf
SMT 2023 Calculus #7,1 + \ln 10,SMT_2023_Calculus_Solutions.pdf
SMT 2023 Calculus #8,\frac{2}{9},SMT_2023_Calculus_Solutions.pdf
SMT 2023 Calculus #9,1 - \frac{\pi}{48},SMT_2023_Calculus_Solutions.pdf
SMT 2023 Calculus #10,"\left(\frac{\sqrt{2}}{2}, \frac{1}{4}\right)",SMT_2023_Calculus_Solutions.pdf
SMT 2023 DiscreteTiebreaker #1,2023,SMT_2023_DiscreteTiebreaker_Solutions.pdf
SMT 2023 DiscreteTiebreaker #2,\frac{16}{9},SMT_2023_DiscreteTiebreaker_Solutions.pdf
SMT 2023 DiscreteTiebreaker #3,27,SMT_2023_DiscreteTiebreaker_Solutions.pdf
SMT 2023 Discrete #1,25,SMT_2023_Discrete_Solutions.pdf
SMT 2023 Discrete #2,24,SMT_2023_Discrete_Solutions.pdf
SMT 2023 Discrete #3,161,SMT_2023_Discrete_Solutions.pdf
SMT 2023 Discrete #4,4,SMT_2023_Discrete_Solutions.pdf
SMT 2023 Discrete #5,11760,SMT_2023_Discrete_Solutions.pdf
SMT 2023 Discrete #6,52,SMT_2023_Discrete_Solutions.pdf
SMT 2023 Discrete #7,270,SMT_2023_Discrete_Solutions.pdf
SMT 2023 Discrete #8,\frac{19}{11},SMT_2023_Discrete_Solutions.pdf
SMT 2023 Discrete #9,6,SMT_2023_Discrete_Solutions.pdf
SMT 2023 Discrete #10,405,SMT_2023_Discrete_Solutions.pdf
SMT 2023 GeneralTiebreaker #1,\frac{1}{3},SMT_2023_GeneralTiebreaker_Solutions.pdf
SMT 2023 GeneralTiebreaker #2,3\sqrt{11},SMT_2023_GeneralTiebreaker_Solutions.pdf
SMT 2023 GeneralTiebreaker #3,6,SMT_2023_GeneralTiebreaker_Solutions.pdf
SMT 2023 General #1,3\sqrt{\pi},SMT_2023_General_Solutions.pdf
SMT 2023 General #2,\frac{5}{11},SMT_2023_General_Solutions.pdf
SMT 2023 General #3,16,SMT_2023_General_Solutions.pdf
SMT 2023 General #4,\frac{9-\sqrt{17}}{2},SMT_2023_General_Solutions.pdf
SMT 2023 General #5,25,SMT_2023_General_Solutions.pdf
SMT 2023 General #6,171,SMT_2023_General_Solutions.pdf
SMT 2023 General #7,45,SMT_2023_General_Solutions.pdf
SMT 2023 General #8,58,SMT_2023_General_Solutions.pdf
SMT 2023 General #9,1996,SMT_2023_General_Solutions.pdf
SMT 2023 General #10,\frac{5}{8},SMT_2023_General_Solutions.pdf
SMT 2023 General #11,5339,SMT_2023_General_Solutions.pdf
SMT 2023 General #12,2,SMT_2023_General_Solutions.pdf
SMT 2023 General #13,\frac{47}{243},SMT_2023_General_Solutions.pdf
SMT 2023 General #14,161,SMT_2023_General_Solutions.pdf
SMT 2023 General #15,10,SMT_2023_General_Solutions.pdf
SMT 2023 General #16,\frac{821}{3125},SMT_2023_General_Solutions.pdf
SMT 2023 General #17,25,SMT_2023_General_Solutions.pdf
SMT 2023 General #18,11760,SMT_2023_General_Solutions.pdf
SMT 2023 General #19,38,SMT_2023_General_Solutions.pdf
SMT 2023 General #20,\frac{1012}{2023},SMT_2023_General_Solutions.pdf
SMT 2023 General #21,\frac{3}{16},SMT_2023_General_Solutions.pdf
SMT 2023 General #22,\frac{121}{34},SMT_2023_General_Solutions.pdf
SMT 2023 General #23,5,SMT_2023_General_Solutions.pdf
SMT 2023 General #24,64\sqrt{3},SMT_2023_General_Solutions.pdf
SMT 2023 General #25,\frac{\sqrt{17}}{2},SMT_2023_General_Solutions.pdf
SMT 2023 GeometryTiebreaker #1,\frac{2\sqrt{3}}{3},SMT_2023_GeometryTiebreaker_Solutions.pdf
SMT 2023 GeometryTiebreaker #2,\frac{17+3\sqrt{21}}{10},SMT_2023_GeometryTiebreaker_Solutions.pdf
SMT 2023 GeometryTiebreaker #3,\frac{10}{21},SMT_2023_GeometryTiebreaker_Solutions.pdf
SMT 2023 Geometry #1,4 + 2\sqrt{3},SMT_2023_Geometry_Solutions.pdf
SMT 2023 Geometry #2,1200\pi,SMT_2023_Geometry_Solutions.pdf
SMT 2023 Geometry #3,\frac{11\pi}{6},SMT_2023_Geometry_Solutions.pdf
